"id","alumno_id","curso_id","periodo","vez_cursado","nota_pc1","nota_parcial","nota_pc2","promedio_proyectado","asistencia_porcentaje","estado"
"2445","524","1","2025-II","1","11.42","13.69",,"12.56","80","MATRICULADO"
"2446","525","5","2025-II","1","9.92","13.84",,"11.88","80","MATRICULADO"
"2447","525","24","2025-II","1","10.19","13.99",,"12.09","80","MATRICULADO"
"2448","525","20","2025-II","1","10","13.47",,"11.74","86","MATRICULADO"
"2449","525","28","2025-II","1","10.68","12.98",,"11.83","87","MATRICULADO"
"2450","526","16","2025-II","1","16.55","15.25",,"15.9","99","MATRICULADO"
"2451","526","28","2025-II","1","14.46","13.84",,"14.15","97","MATRICULADO"
"2452","526","17","2025-II","1","17.03","17.17",,"17.1","95","MATRICULADO"
"2453","527","23","2025-II","1","14.47","16.29",,"15.38","92","MATRICULADO"
"2454","527","10","2025-II","1","14.05","16.09",,"15.07","92","MATRICULADO"
"2455","527","21","2025-II","1","18.07","15.29",,"16.68","90","MATRICULADO"
"2456","527","6","2025-II","1","17.24","14.48",,"15.86","97","MATRICULADO"
"2457","527","4","2025-II","1","15.28","15.65",,"15.47","90","MATRICULADO"
"2458","528","1","2025-II","1","8.76","11.48",,"10.12","78","MATRICULADO"
"2459","528","10","2025-II","1","9.48","9.7",,"9.59","76","MATRICULADO"
"2460","528","23","2025-II","2","12.22","11.65",,"11.94","79","MATRICULADO"
"2461","528","21","2025-II","1","13.18","9.65",,"11.42","73","MATRICULADO"
"2462","529","6","2025-II","2","9.71","9.02",,"9.37","64","MATRICULADO"
"2463","529","24","2025-II","2","7.3","6.93",,"7.12","58","MATRICULADO"
"2464","529","25","2025-II","3","6.03","7.9",,"6.97","55","MATRICULADO"
"2465","529","27","2025-II","1","9.96","7.57",,"8.77","58","MATRICULADO"
"2466","529","21","2025-II","1","8.81","8.71",,"8.76","57","MATRICULADO"
"2467","530","19","2025-II","1","12.34","13.19",,"12.77","89","MATRICULADO"
"2468","530","21","2025-II","1","10.25","13.25",,"11.75","83","MATRICULADO"
"2469","530","8","2025-II","1","11.1","11.14",,"11.12","86","MATRICULADO"
"2470","530","13","2025-II","2","10.5","13.02",,"11.76","89","MATRICULADO"
"2471","531","18","2025-II","1","10.1","6.15",,"8.13","63","MATRICULADO"
"2472","531","2","2025-II","1","8.96","5.71",,"7.34","56","MATRICULADO"
"2473","531","15","2025-II","2","7.59","6.51",,"7.05","62","MATRICULADO"
"2474","531","6","2025-II","1","8.84","7.81",,"8.33","58","MATRICULADO"
"2475","531","4","2025-II","1","8.84","9.87",,"9.36","58","MATRICULADO"
"2476","532","2","2025-II","1","11.46","9.07",,"10.27","77","MATRICULADO"
"2477","532","18","2025-II","1","8.64","12.41",,"10.53","78","MATRICULADO"
"2478","532","22","2025-II","1","12.17","10.66",,"11.42","79","MATRICULADO"
"2479","532","14","2025-II","1","10.53","10.04",,"10.29","73","MATRICULADO"
"2480","533","28","2025-II","1","15.77","15.11",,"15.44","92","MATRICULADO"
"2481","533","8","2025-II","1","16.52","14.56",,"15.54","92","MATRICULADO"
"2482","533","18","2025-II","1","15.39","13.54",,"14.47","99","MATRICULADO"
"2483","533","15","2025-II","1","17.84","17.41",,"17.63","93","MATRICULADO"
"2484","534","3","2025-II","1","9.59","13.41",,"11.5","72","MATRICULADO"
"2485","534","10","2025-II","2","13.16","11.78",,"12.47","74","MATRICULADO"
"2486","534","14","2025-II","1","8.87","11.89",,"10.38","71","MATRICULADO"
"2487","534","22","2025-II","1","12.49","11.99",,"12.24","70","MATRICULADO"
"2488","534","11","2025-II","1","13.27","13.06",,"13.17","76","MATRICULADO"
"2489","534","21","2025-II","1","13.47","8.63",,"11.05","71","MATRICULADO"
"2490","535","22","2025-II","1","9.44","9.85",,"9.65","77","MATRICULADO"
"2491","535","3","2025-II","2","10.54","11.6",,"11.07","78","MATRICULADO"
"2492","535","16","2025-II","2","12.22","10.99",,"11.61","72","MATRICULADO"
"2493","535","6","2025-II","1","13.28","11.69",,"12.49","73","MATRICULADO"
"2494","536","25","2025-II","3","7.25","8.12",,"7.69","60","MATRICULADO"
"2495","536","8","2025-II","1","5.6","10.2",,"7.9","61","MATRICULADO"
"2496","536","11","2025-II","1","7.15","9.22",,"8.19","62","MATRICULADO"
"2497","537","22","2025-II","1","12.56","10.9",,"11.73","85","MATRICULADO"
"2498","537","1","2025-II","1","11.99","12.45",,"12.22","84","MATRICULADO"
"2499","537","15","2025-II","1","10.74","13.42",,"12.08","81","MATRICULADO"
"2500","537","3","2025-II","1","11.4","9.93",,"10.67","82","MATRICULADO"
"2501","537","6","2025-II","2","13.4","13",,"13.2","81","MATRICULADO"
"2502","538","22","2025-II","2","13.87","10.78",,"12.33","86","MATRICULADO"
"2503","538","15","2025-II","1","12.95","11.97",,"12.46","83","MATRICULADO"
"2504","538","14","2025-II","1","13.39","10.23",,"11.81","84","MATRICULADO"
"2505","538","16","2025-II","1","11.7","11.07",,"11.39","82","MATRICULADO"
"2506","538","10","2025-II","1","11.11","9.68",,"10.4","82","MATRICULADO"
"2507","539","20","2025-II","1","9.02","9.36",,"9.19","62","MATRICULADO"
"2508","539","12","2025-II","1","7.63","6.21",,"6.92","59","MATRICULADO"
"2509","539","21","2025-II","1","9.29","7.55",,"8.42","62","MATRICULADO"
"2510","539","19","2025-II","1","8.56","7.16",,"7.86","63","MATRICULADO"
"2511","539","3","2025-II","2","9.27","9.56",,"9.42","63","MATRICULADO"
"2512","540","10","2025-II","1","5.9","7.97",,"6.94","57","MATRICULADO"
"2513","540","20","2025-II","1","7.42","7.56",,"7.49","64","MATRICULADO"
"2514","540","9","2025-II","1","7.2","10.12",,"8.66","60","MATRICULADO"
"2515","540","6","2025-II","2","7.13","9.44",,"8.29","64","MATRICULADO"
"2516","540","13","2025-II","1","9.62","7.08",,"8.35","56","MATRICULADO"
"2517","540","17","2025-II","1","9.79","10.26",,"10.03","56","MATRICULADO"
"2518","541","6","2025-II","1","14.22","14.05",,"14.14","91","MATRICULADO"
"2519","541","7","2025-II","1","17.91","16.87",,"17.39","97","MATRICULADO"
"2520","541","17","2025-II","1","17.59","14.99",,"16.29","90","MATRICULADO"
"2521","541","8","2025-II","1","15.04","16.94",,"15.99","95","MATRICULADO"
"2522","541","15","2025-II","1","13.86","17.42",,"15.64","97","MATRICULADO"
"2523","541","5","2025-II","1","16.91","18.17",,"17.54","96","MATRICULADO"
"2524","542","12","2025-II","1","14.54","17.46",,"16","93","MATRICULADO"
"2525","542","9","2025-II","1","15.76","15.44",,"15.6","95","MATRICULADO"
"2526","542","22","2025-II","1","13.75","18.34",,"16.05","96","MATRICULADO"
"2527","542","16","2025-II","1","16.91","17.26",,"17.09","97","MATRICULADO"
"2528","542","10","2025-II","1","16.06","16.29",,"16.18","92","MATRICULADO"
"2529","542","18","2025-II","1","14.94","16.51",,"15.73","91","MATRICULADO"
"2530","543","10","2025-II","1","14.72","14.75",,"14.74","95","MATRICULADO"
"2531","543","24","2025-II","1","16.88","17.71",,"17.3","91","MATRICULADO"
"2532","543","11","2025-II","1","15.41","17.26",,"16.34","96","MATRICULADO"
"2533","543","23","2025-II","1","14.59","16.76",,"15.68","96","MATRICULADO"
"2534","543","3","2025-II","1","16.61","17.68",,"17.15","93","MATRICULADO"
"2535","544","18","2025-II","1","12.31","13.35",,"12.83","81","MATRICULADO"
"2536","544","15","2025-II","2","14.08","10.99",,"12.54","87","MATRICULADO"
"2537","544","23","2025-II","1","12.27","11.46",,"11.87","83","MATRICULADO"
"2538","544","10","2025-II","1","13.11","11.44",,"12.28","87","MATRICULADO"
"2539","544","20","2025-II","1","13.27","10.82",,"12.05","80","MATRICULADO"
"2540","545","28","2025-II","3","5.67","9.89",,"7.78","57","MATRICULADO"
"2541","545","24","2025-II","2","10.38","8.8",,"9.59","58","MATRICULADO"
"2542","545","25","2025-II","2","7","7.39",,"7.2","64","MATRICULADO"
"2543","546","23","2025-II","2","7.4","7.58",,"7.49","64","MATRICULADO"
"2544","546","13","2025-II","1","9.64","7.29",,"8.47","58","MATRICULADO"
"2545","546","9","2025-II","3","9.75","10.36",,"10.06","58","MATRICULADO"
"2546","547","21","2025-II","1","15.78","14.04",,"14.91","91","MATRICULADO"
"2547","547","16","2025-II","1","14.47","15.2",,"14.84","91","MATRICULADO"
"2548","547","13","2025-II","1","16.14","15.11",,"15.63","90","MATRICULADO"
"2549","547","5","2025-II","1","17.27","14.84",,"16.06","90","MATRICULADO"
"2550","547","17","2025-II","1","17.26","18.32",,"17.79","95","MATRICULADO"
"2551","548","7","2025-II","3","8.51","9.03",,"8.77","62","MATRICULADO"
"2552","548","15","2025-II","1","9.69","6.97",,"8.33","64","MATRICULADO"
"2553","548","26","2025-II","1","8.54","8.1",,"8.32","62","MATRICULADO"
"2554","548","9","2025-II","2","9.56","6.11",,"7.84","56","MATRICULADO"
"2555","548","14","2025-II","1","9.5","10.41",,"9.96","60","MATRICULADO"
"2556","548","17","2025-II","1","8.78","6.04",,"7.41","60","MATRICULADO"
"2557","549","11","2025-II","1","16.91","15.16",,"16.04","96","MATRICULADO"
"2558","549","3","2025-II","1","16.11","15.46",,"15.79","93","MATRICULADO"
"2559","549","23","2025-II","1","17.26","15.53",,"16.4","97","MATRICULADO"
"2560","549","19","2025-II","1","18.29","17.6",,"17.95","92","MATRICULADO"
"2561","550","17","2025-II","2","12.6","13.97",,"13.29","86","MATRICULADO"
"2562","550","11","2025-II","2","10.51","13.51",,"12.01","84","MATRICULADO"
"2563","550","24","2025-II","1","14.5","10.09",,"12.3","85","MATRICULADO"
"2564","551","14","2025-II","1","14.42","15.79",,"15.11","97","MATRICULADO"
"2565","551","10","2025-II","1","15.82","15.01",,"15.42","91","MATRICULADO"
"2566","551","20","2025-II","1","13.88","15.09",,"14.49","93","MATRICULADO"
"2567","551","24","2025-II","1","14.48","15.55",,"15.02","94","MATRICULADO"
"2568","551","3","2025-II","1","13.8","13.66",,"13.73","99","MATRICULADO"
"2569","552","9","2025-II","2","8.96","8.5",,"8.73","64","MATRICULADO"
"2570","552","23","2025-II","2","6","8.14",,"7.07","58","MATRICULADO"
"2571","552","4","2025-II","1","8.93","7",,"7.97","59","MATRICULADO"
"2572","552","10","2025-II","1","5.73","7.65",,"6.69","55","MATRICULADO"
"2573","552","22","2025-II","1","7.05","5.51",,"6.28","55","MATRICULADO"
"2574","552","11","2025-II","1","7.36","10.47",,"8.92","63","MATRICULADO"
"2575","553","6","2025-II","1","14.16","10.38",,"12.27","80","MATRICULADO"
"2576","553","25","2025-II","1","10.93","13.78",,"12.36","84","MATRICULADO"
"2577","553","16","2025-II","1","14.43","11.11",,"12.77","86","MATRICULADO"
"2578","553","9","2025-II","1","13.83","12.83",,"13.33","87","MATRICULADO"
"2579","553","19","2025-II","1","12.97","9.77",,"11.37","81","MATRICULADO"
"2580","554","17","2025-II","2","10.18","11.42",,"10.8","79","MATRICULADO"
"2581","554","23","2025-II","1","9.57","8.89",,"9.23","77","MATRICULADO"
"2582","554","15","2025-II","1","13.09","12.15",,"12.62","78","MATRICULADO"
"2583","554","8","2025-II","1","12.53","12.68",,"12.61","77","MATRICULADO"
"2584","554","9","2025-II","2","8.69","11.72",,"10.21","71","MATRICULADO"
"2585","555","25","2025-II","1","6.71","10.42",,"8.57","56","MATRICULADO"
"2586","555","1","2025-II","1","9","9.89",,"9.45","57","MATRICULADO"
"2587","555","24","2025-II","1","5.52","7.43",,"6.48","64","MATRICULADO"
"2588","555","13","2025-II","1","8.95","5.91",,"7.43","58","MATRICULADO"
"2589","555","14","2025-II","1","5.76","8.72",,"7.24","55","MATRICULADO"
"2590","555","11","2025-II","1","8.63","7.56",,"8.1","56","MATRICULADO"
"2591","556","13","2025-II","2","12.63","8.56",,"10.6","75","MATRICULADO"
"2592","556","25","2025-II","1","10.87","11.07",,"10.97","71","MATRICULADO"
"2593","556","6","2025-II","1","8.78","12.01",,"10.4","73","MATRICULADO"
"2594","556","17","2025-II","1","12.59","10.23",,"11.41","72","MATRICULADO"
"2595","556","10","2025-II","1","10.77","11.36",,"11.07","75","MATRICULADO"
"2596","557","20","2025-II","1","9.48","9.39",,"9.44","59","MATRICULADO"
"2597","557","5","2025-II","2","10.42","5.56",,"7.99","56","MATRICULADO"
"2598","557","15","2025-II","2","5.61","9.62",,"7.62","55","MATRICULADO"
"2599","557","22","2025-II","1","8.91","6.82",,"7.87","57","MATRICULADO"
"2600","557","17","2025-II","2","10.23","9.65",,"9.94","58","MATRICULADO"
"2601","557","2","2025-II","1","9.62","9.01",,"9.32","55","MATRICULADO"
"2602","558","7","2025-II","1","15.58","15.45",,"15.52","97","MATRICULADO"
"2603","558","11","2025-II","1","16.95","15.33",,"16.14","97","MATRICULADO"
"2604","558","20","2025-II","1","14.23","16.93",,"15.58","99","MATRICULADO"
"2605","558","25","2025-II","1","15.91","17.22",,"16.57","92","MATRICULADO"
"2606","559","11","2025-II","1","15.47","17.63",,"16.55","99","MATRICULADO"
"2607","559","8","2025-II","1","15.74","15.82",,"15.78","99","MATRICULADO"
"2608","559","14","2025-II","1","15.94","18.46",,"17.2","95","MATRICULADO"
"2609","559","15","2025-II","1","14.12","13.71",,"13.92","98","MATRICULADO"
"2610","559","3","2025-II","1","17.81","13.88",,"15.85","97","MATRICULADO"
"2611","559","21","2025-II","1","15.13","15.51",,"15.32","90","MATRICULADO"
"2612","560","5","2025-II","1","10.43","12.25",,"11.34","81","MATRICULADO"
"2613","560","8","2025-II","1","11.23","10.59",,"10.91","80","MATRICULADO"
"2614","560","18","2025-II","1","14.31","14.02",,"14.17","86","MATRICULADO"
"2615","560","13","2025-II","1","10.79","11.18",,"10.99","89","MATRICULADO"
"2616","560","16","2025-II","1","10.91","11.83",,"11.37","84","MATRICULADO"
"2617","561","27","2025-II","1","13","12.3",,"12.65","86","MATRICULADO"
"2618","561","23","2025-II","1","12.03","12.26",,"12.15","82","MATRICULADO"
"2619","561","17","2025-II","1","14.09","10.53",,"12.31","82","MATRICULADO"
"2620","561","22","2025-II","2","14.02","11.38",,"12.7","81","MATRICULADO"
"2621","561","21","2025-II","1","11.18","11.41",,"11.3","88","MATRICULADO"
"2622","562","2","2025-II","1","11.19","10.85",,"11.02","77","MATRICULADO"
"2623","562","8","2025-II","2","11.4","11.98",,"11.69","77","MATRICULADO"
"2624","562","18","2025-II","1","10.73","11.76",,"11.25","79","MATRICULADO"
"2625","562","19","2025-II","1","13.06","12.53",,"12.8","72","MATRICULADO"
"2626","563","15","2025-II","1","13.54","16.13",,"14.84","96","MATRICULADO"
"2627","563","13","2025-II","1","15.21","15.62",,"15.42","90","MATRICULADO"
"2628","563","6","2025-II","1","16.67","16.64",,"16.66","92","MATRICULADO"
"2629","563","9","2025-II","1","17.27","17.99",,"17.63","92","MATRICULADO"
"2630","564","26","2025-II","1","17.29","13.84",,"15.57","90","MATRICULADO"
"2631","564","4","2025-II","1","15.31","15.92",,"15.62","93","MATRICULADO"
"2632","564","6","2025-II","1","18.26","14.49",,"16.38","91","MATRICULADO"
"2633","564","3","2025-II","1","18.38","16.77",,"17.58","93","MATRICULADO"
"2634","564","22","2025-II","1","17.4","16.54",,"16.97","97","MATRICULADO"
"2635","564","20","2025-II","1","15.13","16.35",,"15.74","98","MATRICULADO"
"2636","565","2","2025-II","2","8.39","7.39",,"7.89","56","MATRICULADO"
"2637","565","18","2025-II","1","8.89","5.74",,"7.32","57","MATRICULADO"
"2638","565","25","2025-II","1","10.13","9.9",,"10.02","61","MATRICULADO"
"2639","565","13","2025-II","1","6.27","7.7",,"6.99","62","MATRICULADO"
"2640","565","12","2025-II","1","9.94","8.13",,"9.04","64","MATRICULADO"
"2641","566","19","2025-II","1","8.59","13.05",,"10.82","74","MATRICULADO"
"2642","566","21","2025-II","1","12.51","10.52",,"11.52","76","MATRICULADO"
"2643","566","25","2025-II","1","11.79","13.26",,"12.53","77","MATRICULADO"
"2644","566","3","2025-II","2","13.34","12.06",,"12.7","76","MATRICULADO"
"2645","566","5","2025-II","1","11.57","11.57",,"11.57","72","MATRICULADO"
"2646","567","4","2025-II","1","8.83","7.89",,"8.36","58","MATRICULADO"
"2647","567","16","2025-II","1","6.01","9.16",,"7.59","58","MATRICULADO"
"2648","567","17","2025-II","1","8.61","9.71",,"9.16","58","MATRICULADO"
"2649","567","5","2025-II","1","10.45","9.69",,"10.07","57","MATRICULADO"
"2650","568","7","2025-II","1","10.86","8.81",,"9.84","78","MATRICULADO"
"2651","568","8","2025-II","1","10.95","10.87",,"10.91","79","MATRICULADO"
"2652","568","4","2025-II","1","12.46","10.95",,"11.71","70","MATRICULADO"
"2653","568","25","2025-II","2","10.06","13.44",,"11.75","70","MATRICULADO"
"2654","569","4","2025-II","3","6.98","7.46",,"7.22","55","MATRICULADO"
"2655","569","6","2025-II","1","7.41","6.73",,"7.07","55","MATRICULADO"
"2656","569","20","2025-II","3","7.68","6.11",,"6.9","57","MATRICULADO"
"2657","569","21","2025-II","2","8.25","9.91",,"9.08","62","MATRICULADO"
"2658","570","12","2025-II","1","14.66","18.23",,"16.45","90","MATRICULADO"
"2659","570","10","2025-II","1","16.28","17.41",,"16.85","92","MATRICULADO"
"2660","570","26","2025-II","1","17.11","18.13",,"17.62","94","MATRICULADO"
"2661","570","16","2025-II","1","15.27","14.11",,"14.69","95","MATRICULADO"
"2662","570","11","2025-II","1","14.73","13.98",,"14.36","97","MATRICULADO"
"2663","571","4","2025-II","1","9.57","6.54",,"8.06","60","MATRICULADO"
"2664","571","11","2025-II","2","8.65","8.88",,"8.77","59","MATRICULADO"
"2665","571","12","2025-II","1","7.4","5.76",,"6.58","56","MATRICULADO"
"2666","571","13","2025-II","1","9.12","5.97",,"7.55","57","MATRICULADO"
"2667","572","12","2025-II","1","14.96","14.69",,"14.83","93","MATRICULADO"
"2668","572","25","2025-II","1","15.34","14.75",,"15.05","91","MATRICULADO"
"2669","572","28","2025-II","1","15.64","14.63",,"15.14","98","MATRICULADO"
"2670","572","16","2025-II","1","14.46","15.14",,"14.8","90","MATRICULADO"
"2671","573","22","2025-II","1","17.79","18.36",,"18.08","92","MATRICULADO"
"2672","573","15","2025-II","1","17.32","14.71",,"16.02","99","MATRICULADO"
"2673","573","25","2025-II","1","16.56","15.67",,"16.12","93","MATRICULADO"
"2674","573","11","2025-II","1","18.08","15.61",,"16.85","93","MATRICULADO"
"2675","574","13","2025-II","1","17.86","13.85",,"15.86","97","MATRICULADO"
"2676","574","1","2025-II","1","17.1","16.4",,"16.75","97","MATRICULADO"
"2677","574","27","2025-II","1","16.19","17.69",,"16.94","95","MATRICULADO"
"2678","574","11","2025-II","1","13.86","14.9",,"14.38","91","MATRICULADO"
"2679","574","3","2025-II","1","18.12","15.13",,"16.63","98","MATRICULADO"
"2680","575","26","2025-II","1","10.56","13.83",,"12.2","87","MATRICULADO"
"2681","575","12","2025-II","1","10.88","11.97",,"11.43","86","MATRICULADO"
"2682","575","21","2025-II","1","10.87","11.03",,"10.95","87","MATRICULADO"
"2683","576","23","2025-II","3","7.04","6.89",,"6.97","59","MATRICULADO"
"2684","576","15","2025-II","2","5.78","7.16",,"6.47","59","MATRICULADO"
"2685","576","14","2025-II","1","7.25","5.75",,"6.5","56","MATRICULADO"
"2686","576","24","2025-II","1","7.62","6.03",,"6.83","57","MATRICULADO"
"2687","576","28","2025-II","2","5.51","6.94",,"6.23","59","MATRICULADO"
"2688","576","10","2025-II","1","10.42","6.35",,"8.39","63","MATRICULADO"
"2689","577","28","2025-II","1","14.6","14.52",,"14.56","93","MATRICULADO"
"2690","577","6","2025-II","1","17.82","17.27",,"17.55","91","MATRICULADO"
"2691","577","18","2025-II","1","16.77","15.26",,"16.02","97","MATRICULADO"
"2692","577","26","2025-II","1","14.76","15.89",,"15.33","96","MATRICULADO"
"2693","577","21","2025-II","1","16.92","14.9",,"15.91","93","MATRICULADO"
